id,router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
2856,PLAS160,10-1248564,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 11:20,2029-04-01 00:00,PLAS160 ,Yes ,6
2857,PSZX711,10-1317366,40978,SWIFT SC,2022-02-08 11:28,2029-04-02 00:00,PSZX711 ,No ,null
2858,PMST250,10-1221804,23520,MERCEDES BENZ CUSTOMER ASSISTANCE C,2022-02-08 11:29,2029-04-03 00:00,null,No,null
2859,PYXT001,10-1306574,9922,RIO TINTO LTD,2022-02-08 11:29,2029-04-04 00:00,PYXT001 ,No ,null
2860,PXQD125,10-1251569,674826,SIEMENS AG,2022-02-08 12:02,2029-04-05 00:00,PXQD125 ,Yes ,11
2861,PBIL009,10-1246983,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:26,2029-04-06 00:00,PBIL009 ,Yes ,6
2862,PMOW2848,10-1304174,2346,3M UK PLC,2022-02-08 12:31,2029-04-07 00:00,PMOW2848 ,Yes ,11
2863,PYOK292,10-1287486,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:31,2029-04-08 00:00,PYOK292 ,Yes ,11
2864,PDAY064,10-1354454,39350,AVERY DENNISON CORPORATION,2022-03-08 15:49,2029-04-09 00:00,PDAY064 ,Yes ,11
2865,PMSP425,10-1277066,39088,FLOWSERVE,2022-02-08 13:16,2029-04-10 00:00,null,No,null
2866,PFRA3648,1024913,672782,SCHENKER AG,2022-02-08 13:35,2029-04-11 00:00,null,No,null
2867,PHMO034,10-1340731,53849,AIRPORTHUB,2022-02-08 13:48,2029-04-12 00:00,PHMO034 ,Yes ,11
2868,PWAW563,10-1332622,53849,AIRPORTHUB,2022-02-08 14:16,2029-04-13 00:00,PWAW563 ,Yes ,11
2869,PCRL356,10-1365560,687124,NOURYON CHEMICALS BV,2022-02-08 15:48,2029-04-14 00:00,PCRL356 ,Yes ,11
2870,PSIN5522,10-1287868,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:01,2029-04-15 00:00,PSIN5522 ,Yes ,11
2871,PFLL204,10-1337856,10524,MAERSK LINE AS,2021-12-30 09:52,2029-04-16 00:00,null,No,null
2872,PBOM1798,10-1360562,683618,COGNIZANT OIL AND GAS CONSULTING SE,2022-02-08 16:31,2029-04-17 00:00,PBOM1798 ,Yes ,11
2873,PMCM115,10-1329993,673996,SINGLE BUOY MOORINGS INC,2022-02-08 16:44,2029-04-18 00:00,PMCM115 ,No ,null
2874,PBDQ102,10-1314231,674826,SIEMENS AG,2022-02-08 17:15,2029-04-19 00:00,PBDQ102 ,Yes ,11
2875,PONT115,10-1297006,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 17:50,2029-04-20 00:00,null,No,null
2876,PHKG3964,10-1335948,674826,SIEMENS AG,2022-02-08 18:02,2029-04-21 00:00,PHKG3964 ,Yes ,11
2877,PJJN005,10-1422922,670409,DSM BUSINESS SERVICES BV,2022-04-14 15:41,2029-04-22 00:00,null,No,null
2878,PMST361,10-1246243,686417,SCR SIBELCO NV,2022-02-08 18:26,2029-04-23 00:00,PMST361 ,Yes ,11
2879,PBLK100,10-1385830,682895,ANHEUSER BUSCH INBEV NVSA,2022-02-08 18:28,2029-04-24 00:00,PBLK100 ,No ,null
2880,PSZG304,10-1344455,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 07:58,2029-04-25 00:00,null,null,null
2881,PTSN466,10-1353566,687124,NOURYON CHEMICALS BV,2022-02-08 18:43,2029-04-26 00:00,PTSN466 ,Yes ,11
2882,PDEL739,10-1189103,35504,SITA CORP. VOICE,2022-01-03 08:30,2029-04-27 00:00,PDEL739 ,Yes ,11
2883,PKUL1939,10-1380461,40978,SWIFT SC,2022-02-08 18:55,2029-04-28 00:00,PKUL1939 ,No ,null
2884,PKHH340,10-1346318,10524,MAERSK LINE AS,2022-01-03 08:43,2029-04-29 00:00,null,No,null
2885,PTYO2704,10-1212620,1908,AKZO NOBEL SOURCING BV,2022-02-08 19:19,2029-04-30 00:00,PTYO2704 ,Yes ,11
2886,SAEP085,10-1356912,39398,MASTERCARD INTERNATIONAL,2022-01-03 09:23,2029-05-01 00:00,null,null,null
2887,PCZX113,10-1375881,687124,NOURYON CHEMICALS BV,2022-02-08 19:25,2029-05-02 00:00,PCZX113 ,Yes ,11
2888,PQQP022,10-1354359,687124,NOURYON CHEMICALS BV,2022-01-27 01:23,2029-05-03 00:00,PQQP022 ,No ,null
2889,PLUX1409,10-1362866,40978,SWIFT SC,2022-02-08 20:20,2029-05-04 00:00,PLUX1409 ,No ,null
2890,PVCE321,10-1400762,53849,AIRPORTHUB,2022-01-27 01:33,2029-05-05 00:00,null,null,null
2891,PANT006,10-1344046,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:36,2029-05-06 00:00,null,null,null
2892,PDAY064,10-1354454,39350,AVERY DENNISON CORPORATION,2022-03-08 15:49,2029-05-07 00:00,PDAY064 ,Yes ,11
2893,PDAY064,10-1354454,39350,AVERY DENNISON CORPORATION,2022-03-08 15:49,2029-05-08 00:00,PDAY064 ,Yes ,11
2894,PLJU485,10-1375183,680918,HEINEKEN INTERNATIONAL BV,2022-04-07 15:51,2029-05-09 00:00,PLJU485 ,No ,null
2895,PJJN005,10-1422922,670409,DSM BUSINESS SERVICES BV,2022-04-14 15:41,2029-05-10 00:00,null,No,null
2896,PJJN005,10-1422922,670409,DSM BUSINESS SERVICES BV,2022-04-14 15:41,2029-05-11 00:00,null,No,null
2897,PZDI055,10-1378528,672782,SCHENKER AG,2022-04-20 15:46,2029-05-12 00:00,null,No,null
2898,PZDI055,10-1378528,672782,SCHENKER AG,2022-04-20 15:46,2029-05-13 00:00,null,No,null
2899,PXSP201,10-1368746,674826,SIEMENS AG,2022-05-17 15:44,2029-05-14 00:00,null,No,null
2900,PATL2205,10-1245310,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:00,2029-05-15 00:00,PATL2205 ,Yes ,6
2901,PQAM268,10-1185404,672782,SCHENKER AG,2022-02-08 05:46,2029-05-16 00:00,PQAM268 ,Yes ,11
2902,PBNC007,10-1292737,680234,ICRC,2022-02-08 05:53,2029-05-17 00:00,PBNC007 ,Yes ,11
2903,PTYR005,10-1245287,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:55,2029-05-18 00:00,PTYR005 ,Yes ,6
2904,PKUL2072,10-1259965,39088,FLOWSERVE,2022-02-08 06:01,2029-05-19 00:00,PKUL2072 ,No ,null
2905,POSA171,10-1272994,40978,SWIFT SC,2022-02-08 07:07,2029-05-20 00:00,POSA171 ,Yes ,11
2906,PJED570,10-1302850,53849,AIRPORTHUB,2022-02-08 07:35,2029-05-21 00:00,PJED570 ,Yes ,11
2907,POLO022,10-1229620,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:48,2029-05-22 00:00,POLO022 ,Yes ,6
2908,PQQP013,10-1234314,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:32,2029-05-23 00:00,PQQP013 ,Yes ,6
2909,PPIT287,10-1248869,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:50,2029-05-24 00:00,PPIT287 ,Yes ,6
2910,PBGW152,10-1405283,680234,ICRC,2022-03-08 15:50,2029-05-25 00:00,null,No,null
2911,PSGN830,10-1236768,1908,AKZO NOBEL SOURCING BV,2022-02-08 09:13,2029-05-26 00:00,PSGN830 ,No ,null
2912,PHAJ385,10-1198779,672782,SCHENKER AG,2022-02-08 09:25,2029-05-27 00:00,null,No,null
2913,PLGA112,10-1159637,660159,AMPACET CORPORATION,2022-02-08 09:48,2029-05-28 00:00,null,No,null
2914,PDEB067,10-1246940,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:53,2029-05-29 00:00,PDEB067 ,Yes ,6
2915,PDAL430,10-1230663,3686,ST MICROELECTRONICS,2022-02-08 10:55,2029-05-30 00:00,null,No,null
2916,PMAA904,10-1287611,674826,SIEMENS AG,2022-02-08 11:14,2029-05-31 00:00,PMAA904 ,Yes ,11
2917,PREK206,,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 11:25,2029-06-01 00:00,PREK206 ,No ,null
2918,PJTO016,10-1245926,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:08,2029-06-02 00:00,PJTO016 ,Yes ,6
2919,PSTO1748,10-1301425,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2022-02-08 13:42,2029-06-03 00:00,PSTO1748 ,Yes ,11
2920,PINT041,10-1340606,686138,BRITISH AMERICAN SHARED SERVICES G,2022-02-08 15:40,2029-06-04 00:00,PINT041 ,No ,null
2921,PQVQ011,10-1287485,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:05,2029-06-05 00:00,PQVQ011 ,Yes ,11
2922,PLGG372,10-1311337,682895,ANHEUSER BUSCH INBEV NVSA,2022-02-08 16:11,2029-06-06 00:00,null,No,null
2923,PGCM026,Orders,10246,KPMG INTERNATIONAL COOPERATIVE,2022-02-08 16:21,2029-06-07 00:00,PGCM026 ,No ,null
2924,PBES179,10-1345562,661603,SAIPEM SPA,2022-02-08 16:30,2029-06-08 00:00,PBES179 ,Yes ,30
2925,PGAT068,10-1316220,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 16:34,2029-06-09 00:00,null,No,null
2926,PTYO2721,Orders,686993,SONY GLOBAL SOLUTIONS INC,2022-02-08 16:40,2029-06-10 00:00,PTYO2721 ,No ,null
2927,PDUB1774,10-1325648,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 16:48,2029-06-11 00:00,PDUB1774 ,Yes ,11
2928,PITM009,10-1327901,684808,BASF SE,2021-12-30 10:40,2029-06-12 00:00,null,null,null
2929,PZOJ020,10-1242819,684808,BASF SE,2021-12-30 11:07,2029-06-13 00:00,null,null,null
2930,PDCA165,10-1288177,686849,MARS INFORMATION SERVICES INC,2022-02-08 17:27,2029-06-14 00:00,PDCA165 ,No ,null
2931,PBUD1592,10-1339387,9594,GLAXOSMITHKLINE SERVICES UNLIMITED,2022-02-08 17:47,2029-06-15 00:00,PBUD1592 ,No ,null
2932,PZJQ013,10-1277392,3686,ST MICROELECTRONICS,2022-02-08 17:56,2029-06-16 00:00,PZJQ013 ,Yes ,11
2933,PXVP101,10-1178918,682990,JACOBS DOUWE EGBERTS,2022-02-08 17:59,2029-06-17 00:00,PXVP101 ,No ,null
2934,PSIN4592,Orders,682319,CEVA LOGISTICS,2021-12-30 12:23,2029-06-18 00:00,PSIN4592 ,Yes ,0
2935,PDLC253,10-1379355,686995,SONY CORPORATION OF HONG KONG LIMIT,2022-02-08 18:19,2029-06-19 00:00,PDLC253 ,No ,null
2936,PMAA918,10-1336605,674826,SIEMENS AG,2022-02-08 18:43,2029-06-20 00:00,PMAA918 ,Yes ,11
2937,PASU160,10-1214860,53849,AIRPORTHUB,2022-02-08 19:06,2029-06-21 00:00,PASU160 ,No ,null
2938,SCPQ270,Orders,39398,MASTERCARD INTERNATIONAL,2022-01-03 09:49,2029-06-22 00:00,null,null,null
2939,PTTN045,10-1338722,674826,SIEMENS AG,2022-02-08 19:57,2029-06-23 00:00,PTTN045 ,Yes ,11
2940,PCUF073,10-1246255,686417,SCR SIBELCO NV,2022-02-08 20:19,2029-06-24 00:00,PCUF073 ,Yes ,11
2941,PMNL1795,10-1217792,680234,ICRC,2022-01-27 01:39,2029-06-25 00:00,null,null,null
2942,PMEX740,Orders,57084,BELL CANADA,2022-02-18 15:50,2029-06-26 00:00,PMEX740 ,Yes ,11
2943,PPOS211,Orders,677992,AMCOR GROUP GMBH,2022-02-24 15:59,2029-06-27 00:00,PPOS211 ,Yes ,11
2944,PBGW152,10-1405283,680234,ICRC,2022-03-08 15:50,2029-06-28 00:00,null,No,null
2945,PBGW152,10-1405283,680234,ICRC,2022-03-08 15:50,2029-06-29 00:00,null,No,null
2946,PPIT295,10-1359042,689068,OTIS ELEVATOR COMPANY,2022-05-03 23:54,2029-06-30 00:00,null,null,null
2947,PSEL1902,10-1123664,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 05:07,2029-07-01 00:00,null,null,null
2948,PATH2268,10-1190910,686849,MARS INFORMATION SERVICES INC,2022-02-08 05:11,2029-07-02 00:00,PATH2268 ,Yes ,11
2949,PPER524,,673314,TAB LIMITED,2022-02-08 05:20,2029-07-03 00:00,null,No,null
2950,PDAL631,,686492,ATOS INTERNATIONAL SAS,2022-02-08 06:17,2029-07-04 00:00,PDAL631 ,Yes ,11
2951,PPYL002,10-1245323,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 06:18,2029-07-05 00:00,PPYL002 ,Yes ,6
2952,PVDD090,10-1234329,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:38,2029-07-06 00:00,PVDD090 ,Yes ,6
2953,PCAN1139,10-1230731,23542,TRELLEBORG AB PUBL,2022-02-08 08:51,2029-07-07 00:00,PCAN1139 ,Yes ,11
2954,PFRA2494,Orders,10246,KPMG INTERNATIONAL COOPERATIVE,2022-02-08 09:32,2029-07-08 00:00,PFRA2494 ,Yes ,11
2955,PHKG3830,10-1211711,23542,TRELLEBORG AB PUBL,2022-02-08 09:39,2029-07-09 00:00,PHKG3830 ,Yes ,11
2956,PPUF277,10-1316219,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 09:50,2029-07-10 00:00,PPUF277 ,No ,null
2957,PSYD1237,10-1333180,53849,AIRPORTHUB,2022-02-08 09:52,2029-07-11 00:00,PSYD1237 ,Yes ,11
2958,PMDW099,10-1285799,686849,MARS INFORMATION SERVICES INC,2022-02-08 10:35,2029-07-12 00:00,PMDW099 ,Yes ,11
2959,PTYO2787,10-1287869,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:02,2029-07-13 00:00,PTYO2787 ,Yes ,11
2960,PMAR033,10-1318249,674826,SIEMENS AG,2022-02-08 11:39,2029-07-14 00:00,PMAR033 ,No ,null
2961,PVIE2269,10-1295600,10246,KPMG INTERNATIONAL COOPERATIVE,2022-02-08 11:48,2029-07-15 00:00,PVIE2269 ,Yes ,11
2962,PPOA278,10-1298092,33852,CAP GEMINI SERVICE,2022-02-08 12:28,2029-07-16 00:00,PPOA278 ,No ,null
2963,PGVA1817,10-1289710,3686,ST MICROELECTRONICS,2022-02-08 13:29,2029-07-17 00:00,PGVA1817 ,No ,null
2964,PMAD5625,10-1335063,674826,SIEMENS AG,2022-02-08 14:17,2029-07-18 00:00,PMAD5625 ,Yes ,11
2965,PEWR939,10-1279961,53849,AIRPORTHUB,2022-02-08 15:15,2029-07-19 00:00,PEWR939 ,Yes ,11
2966,PAMS2994,10-1306080,687124,NOURYON CHEMICALS BV,2022-02-08 15:15,2029-07-20 00:00,PAMS2994 ,Yes ,11
2967,PPOS217,Orders,10246,KPMG INTERNATIONAL COOPERATIVE,2022-02-08 15:27,2029-07-21 00:00,PPOS217 ,Yes ,11
2968,PMEL1650,10-1320763,53849,AIRPORTHUB,2022-02-08 16:21,2029-07-22 00:00,PMEL1650 ,Yes ,11
2969,PSTR955,10-1245442,1908,AKZO NOBEL SOURCING BV,2022-02-08 16:22,2029-07-23 00:00,PSTR955 ,Yes ,11
2970,PWUX195,10-1337879,674826,SIEMENS AG,2022-02-08 16:51,2029-07-24 00:00,PWUX195 ,Yes ,11
2971,PVEN113,Orders,670409,DSM BUSINESS SERVICES BV,2021-12-30 10:51,2029-07-25 00:00,null,No,null
2972,PCAN1117,10-1342551,686995,SONY CORPORATION OF HONG KONG LIMIT,2022-02-08 17:32,2029-07-26 00:00,PCAN1117 ,Yes ,11
2973,PHKG3891,10-1280027,39350,AVERY DENNISON CORPORATION,2021-12-30 12:00,2029-07-27 00:00,PHKG3891 ,Yes ,11
2974,PBJL034,10-1386977,57617,APH TYPE 2 INFRASTRUCTURE,2022-01-03 07:43,2029-07-28 00:00,PBJL034 ,Yes ,11
2975,PMIA998,Orders,53849,AIRPORTHUB,2022-01-03 07:48,2029-07-29 00:00,PMIA998 ,Yes ,11
2976,PLIL1247,10-1324832,39350,AVERY DENNISON CORPORATION,2022-01-03 07:51,2029-07-30 00:00,null,null,null
2977,SBSB349,Orders,39398,MASTERCARD INTERNATIONAL,2022-01-03 10:31,2029-07-31 00:00,null,null,null
2978,PQXZ015,10-1344050,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 10:47,2029-08-01 00:00,PQXZ015 ,Yes ,11
2979,PSAO2315,Orders,680183,BANCO BTG PACTUAL SA,2022-02-08 20:07,2029-08-02 00:00,PSAO2315 ,Yes ,11
2980,SBOG1532,10-1300673,1508,THE WESTERN UNION COMPANY,2022-01-27 01:28,2029-08-03 00:00,null,null,null
2981,PBOM2612,10-1330907,53849,AIRPORTHUB,2022-02-08 20:35,2029-08-04 00:00,PBOM2612 ,No ,null
2982,PSCL1165,Orders,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-02-14 05:21,2029-08-05 00:00,PSCL1165 ,Yes ,11
2983,PSIN4632,10-1324145,680918,HEINEKEN INTERNATIONAL BV,2022-03-20 16:34,2029-08-06 00:00,PSIN4632 ,No ,null
2984,PPAR8946,10-1358590,684808,BASF SE,2022-04-16 15:42,2029-08-07 00:00,null,null,null
2985,PPAR8946,10-1358590,684808,BASF SE,2022-04-16 15:42,2029-08-08 00:00,null,null,null
2986,PVIR012,10-1326944,689068,OTIS ELEVATOR COMPANY,2022-05-03 23:55,2029-08-09 00:00,null,null,null
2987,PGVA1497,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-05-11 15:52,2029-08-10 00:00,null,No,null
2988,PGVA1497,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-05-11 15:52,2029-08-11 00:00,null,No,null
2989,PEWR973,10-1349888,674826,SIEMENS AG,2022-06-08 15:43,2029-08-12 00:00,null,No,null
2990,PTIJ101,10-1358808,689068,OTIS ELEVATOR COMPANY,2022-06-07 15:44,2029-08-13 00:00,null,null,null
2991,PEWR973,10-1349888,674826,SIEMENS AG,2022-06-08 15:43,2029-08-14 00:00,null,No,null
2992,PGPA055,10-1351478,689068,OTIS ELEVATOR COMPANY,2022-02-08 04:59,2029-08-15 00:00,PGPA055 ,Yes ,11
2993,PQEV432,10-1181128,23542,TRELLEBORG AB PUBL,2022-02-08 05:02,2029-08-16 00:00,PQEV432 ,Yes ,11
2994,PCGH162,10-1242108,1908,AKZO NOBEL SOURCING BV,2022-02-08 05:17,2029-08-17 00:00,PCGH162 ,No ,null
2995,PVIE2202,10-1296401,674826,SIEMENS AG,2022-02-08 05:28,2029-08-18 00:00,PVIE2202 ,Yes ,11
2996,PQPZ080,10-1243080,33852,CAP GEMINI SERVICE,2022-02-08 05:39,2029-08-19 00:00,PQPZ080 ,No ,null
2997,PCBG227,10-1242240,674826,SIEMENS AG,2022-02-08 05:44,2029-08-20 00:00,PCBG227 ,Yes ,11
2998,PSWI154,10-1206706,674826,SIEMENS AG,2022-02-08 05:48,2029-08-21 00:00,null,No,null
2999,PORL187,10-1245288,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 06:25,2029-08-22 00:00,PORL187 ,Yes ,6
3000,PCFR500,10-1181049,23542,TRELLEBORG AB PUBL,2022-02-08 06:59,2029-08-23 00:00,PCFR500 ,Yes ,11
3001,PMOW3050,1139358,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 07:17,2029-08-24 00:00,null,No,null
3002,PIDA013,10-1246833,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:11,2029-08-25 00:00,PIDA013 ,Yes ,6
3003,PPVZ003,10-1245293,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:28,2029-08-26 00:00,PPVZ003 ,Yes ,6
3004,PKCH048,10-1281906,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 08:37,2029-08-27 00:00,PKCH048 ,No ,null
3005,PLON10122,10-1099042,674826,SIEMENS AG,2022-02-08 09:01,2029-08-28 00:00,PLON10122 ,Yes ,11
3006,PGRB033,10-1248862,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:26,2029-08-29 00:00,PGRB033 ,Yes ,6
3007,PJKT1461,10-1308639,40978,SWIFT SC,2022-02-08 09:55,2029-08-30 00:00,PJKT1461 ,No ,null
3008,PCZX116,10-1297936,687124,NOURYON CHEMICALS BV,2022-02-08 10:05,2029-08-31 00:00,PCZX116 ,Yes ,11
3009,PRBA208,10-1217628,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2022-02-08 10:08,2029-09-01 00:00,PRBA208 ,Yes ,11
3010,PBJS007,10-1323822,40978,SWIFT SC,2022-02-08 10:17,2029-09-02 00:00,PBJS007 ,No ,null
3011,PWAW10265,10-1300580,40978,SWIFT SC,2022-02-08 10:38,2029-09-03 00:00,PWAW10265 ,No ,null
3012,PDUB627,Orders,53849,AIRPORTHUB,2022-02-08 11:18,2029-09-04 00:00,PDUB627 ,Yes ,11
3013,PCBG229,10-1267711,674826,SIEMENS AG,2022-02-08 11:32,2029-09-05 00:00,PCBG229 ,Yes ,11
3014,PMAN1511,10-1362763,674826,SIEMENS AG,2022-02-18 15:52,2029-09-06 00:00,PMAN1511 ,Yes ,11
3015,PQYD924,10-1141044,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 12:11,2029-09-07 00:00,null,null,null
3016,POUL042,10-1268919,687124,NOURYON CHEMICALS BV,2022-02-08 12:16,2029-09-08 00:00,POUL042 ,Yes ,11
3017,PCAN1164,10-1301880,53849,AIRPORTHUB,2022-02-08 12:39,2029-09-09 00:00,null,No,null
3018,PXGU012,Orders,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 13:37,2029-09-10 00:00,PXGU012 ,Yes ,6
3019,PTSN461,10-1331175,40978,SWIFT SC,2022-02-08 13:59,2029-09-11 00:00,PTSN461 ,No ,null
3020,PBUD1922,10-1246939,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 14:37,2029-09-12 00:00,PBUD1922 ,Yes ,6
3021,PBNA219,10-1288219,686849,MARS INFORMATION SERVICES INC,2022-02-08 15:09,2029-09-13 00:00,PBNA219 ,No ,null
3022,PENS091,10-1269083,687124,NOURYON CHEMICALS BV,2022-02-08 15:24,2029-09-14 00:00,PENS091 ,Yes ,11
3023,PBUE2877,10-1320022,1908,AKZO NOBEL SOURCING BV,2022-02-08 15:25,2029-09-15 00:00,PBUE2877 ,Yes ,11
3024,PHKG2648,10-1361728,3686,ST MICROELECTRONICS,2022-02-08 15:25,2029-09-16 00:00,PHKG2648 ,Yes ,6
3025,PPLH113,10-1245384,686417,SCR SIBELCO NV,2022-02-08 15:39,2029-09-17 00:00,PPLH113 ,Yes ,11
3026,PDEL2041,Orders,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 15:39,2029-09-18 00:00,PDEL2041 ,No ,null
3027,PMPM301,Orders,674826,SIEMENS AG,2022-02-08 16:38,2029-09-19 00:00,PMPM301 ,Yes ,11
3028,PXCQ025,10-1272297,672782,SCHENKER AG,2022-02-08 17:08,2029-09-20 00:00,PXCQ025 ,Yes ,11
3029,PSCL1411,10-1268569,674826,SIEMENS AG,2022-02-08 17:29,2029-09-21 00:00,PSCL1411 ,Yes ,11
3030,POSR102,10-1357746,674826,SIEMENS AG,2022-02-08 17:43,2029-09-22 00:00,POSR102 ,Yes ,11
3031,PPAH012,10-1286250,674826,SIEMENS AG,2021-12-30 12:20,2029-09-23 00:00,null,null,null
3032,PSCL1164,Orders,39088,FLOWSERVE,2022-02-08 18:39,2029-09-24 00:00,PSCL1164 ,No ,null
3033,PCAS730,10-1370846,674826,SIEMENS AG,2022-02-08 18:50,2029-09-25 00:00,PCAS730 ,Yes ,11
3034,PQEW100,10-1276956,674826,SIEMENS AG,2022-02-08 19:07,2029-09-26 00:00,PQEW100 ,Yes ,11
3035,PBRU5630,10-1354877,40978,SWIFT SC,2022-02-08 19:15,2029-09-27 00:00,PBRU5630 ,No ,null
3036,PGCM051,10-1350427,57084,BELL CANADA,2022-02-08 19:22,2029-09-28 00:00,PGCM051 ,No ,null
3037,PMAA917,10-1334790,661603,SAIPEM SPA,2022-02-08 19:23,2029-09-29 00:00,PMAA917 ,No ,null
3038,PABJ089,Orders,40978,SWIFT SC,2022-01-03 10:05,2029-09-30 00:00,PABJ089 ,No ,null
3039,PPER736,10-1326193,39350,AVERY DENNISON CORPORATION,2022-01-03 10:20,2029-10-01 00:00,PPER736 ,Yes ,11
3040,PQCC015,10-1371012,660159,AMPACET CORPORATION,2022-02-08 20:05,2029-10-02 00:00,PQCC015 ,Yes ,11
3041,PANU061,10-1366369,53849,AIRPORTHUB,2022-02-08 20:06,2029-10-03 00:00,PANU061 ,Yes ,11
3042,PLTN206,10-1350034,53849,AIRPORTHUB,2022-02-08 20:10,2029-10-04 00:00,PLTN206 ,No ,null
3043,PCAN1122,10-1379353,686995,SONY CORPORATION OF HONG KONG LIMIT,2022-02-08 20:12,2029-10-05 00:00,PCAN1122 ,No ,null
3044,PCTU518,10-1379352,686995,SONY CORPORATION OF HONG KONG LIMIT,2022-02-08 20:19,2029-10-06 00:00,PCTU518 ,No ,null
3045,PMAN1511,10-1362763,674826,SIEMENS AG,2022-02-18 15:52,2029-10-07 00:00,PMAN1511 ,Yes ,11
3046,PMAN1511,10-1362763,674826,SIEMENS AG,2022-02-18 15:52,2029-10-08 00:00,PMAN1511 ,Yes ,11
3047,PMIL3876,Orders,684083,LENOVO HK SERVICES LTD,2022-03-02 22:21,2029-10-09 00:00,PMIL3876 ,Yes ,11
3048,PSCL349,Orders,9656,BUNDESREPUBLIK DEUTSCHLAND,2022-04-13 15:48,2029-10-10 00:00,null,No,null
3049,PSCL349,Orders,9656,BUNDESREPUBLIK DEUTSCHLAND,2022-04-13 15:48,2029-10-11 00:00,null,No,null
3050,PRBA246,10-1417007,40978,SWIFT SC,2022-05-06 15:46,2029-10-12 00:00,null,null,null
3051,PLAX2269,10-1299907,39350,AVERY DENNISON CORPORATION,2022-05-13 15:43,2029-10-13 00:00,null,null,null
3052,PSTV019,10-1260132,684808,BASF SE,2022-05-28 15:45,2029-10-14 00:00,null,null,null
3053,PSTV019,10-1260132,684808,BASF SE,2022-05-28 15:45,2029-10-15 00:00,null,null,null
3054,PSAW007,10-1256887,53849,AIRPORTHUB,2022-02-08 06:20,2029-10-16 00:00,PSAW007 ,Yes ,11
3055,PCEG239,10-1231708,23542,TRELLEBORG AB PUBL,2022-02-08 07:32,2029-10-17 00:00,PCEG239 ,Yes ,11
3056,PBKK2084,10-1238821,7294,EQUINOR ASA,2022-02-08 07:33,2029-10-18 00:00,null,No,null
3057,PSHD002,10-1245300,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 08:22,2029-10-19 00:00,PSHD002 ,Yes ,6
3058,PXGC050,10-1301224,10559,ALFA LAVAL AB,2022-02-08 09:19,2029-10-20 00:00,null,No,null
3059,PATL2216,10-1247018,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:33,2029-10-21 00:00,PATL2216 ,Yes ,6
3060,PGEG005,10-1248868,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:38,2029-10-22 00:00,PGEG005 ,Yes ,6
3061,PUTC441,10-1249242,679796,BRUNEL INTERNATIONAL NV,2022-02-08 09:54,2029-10-23 00:00,PUTC441 ,No ,null
3062,PBOU150,10-1174195,672782,SCHENKER AG,2022-02-08 09:54,2029-10-24 00:00,PBOU150 ,Yes ,11
3063,PADD263,10-1318192,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 10:34,2029-10-25 00:00,null,No,null
