router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
PSTL211,10-1248861,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:42,2032-06-27 00:00,PSTL211 ,Yes ,6
PMUC2093,10-1325616,53849,AIRPORTHUB,2022-02-08 10:01,2032-06-28 00:00,PMUC2093 ,Yes ,11
PBLR1379,10-1315007,3822,3M USA,2022-02-08 11:18,2032-06-29 00:00,PBLR1379 ,Yes ,11
PRSW013,10-1283830,682942,ARTHREX,2022-02-08 11:28,2032-06-30 00:00,PRSW013 ,Yes ,0
PEIN599,10-1311342,682895,ANHEUSER BUSCH INBEV NVSA,2022-02-08 11:44,2032-07-01 00:00,PEIN599 ,No ,null
PSMD011,10-1246763,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:02,2032-07-02 00:00,PSMD011 ,Yes ,6
PIST2262,10-1309332,686994,SONY ELECTRONICS   EUROPE,2022-02-08 12:21,2032-07-03 00:00,PIST2262 ,No ,null
PLJU472,10-1292545,40978,SWIFT SC,2022-02-08 12:29,2032-07-04 00:00,PLJU472 ,No ,null
PYYZ1368,10-1287857,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:42,2032-07-05 00:00,PYYZ1368 ,Yes ,11
PMMU066,10-1278430,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:49,2032-07-06 00:00,PMMU066 ,Yes ,11
PJED626,10-1296738,40978,SWIFT SC,2022-02-08 13:04,2032-07-07 00:00,PJED626 ,No ,null
PCAS110,10-1328789,40978,SWIFT SC,2022-02-08 13:04,2032-07-08 00:00,PCAS110 ,Yes ,11
PCUN054,RSND,53849,AIRPORTHUB,2022-02-08 13:26,2032-07-09 00:00,PCUN054 ,Yes ,11
PLGW511,10-1293857,39088,FLOWSERVE,2022-02-08 13:36,2032-07-10 00:00,PLGW511 ,Yes ,11
PKLA062,10-1313543,40978,SWIFT SC,2022-02-08 13:44,2032-07-11 00:00,PKLA062 ,No ,null
PZQK024,10-1267360,686849,MARS INFORMATION SERVICES INC,2022-02-08 14:02,2032-07-12 00:00,PZQK024 ,Yes ,11
PHKG2433,10-1326784,10559,ALFA LAVAL AB,2022-02-08 14:34,2032-07-13 00:00,PHKG2433 ,Yes ,11
PKPD034,10-1268926,687124,NOURYON CHEMICALS BV,2022-02-08 14:57,2032-07-14 00:00,PKPD034 ,Yes ,11
PVIE2278,10-1315722,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 14:57,2032-07-15 00:00,PVIE2278 ,Yes ,6
PGDL160,10-1198304,53849,AIRPORTHUB,2022-02-08 15:55,2032-07-16 00:00,PGDL160 ,Yes ,11
PQVQ005,10-1266767,684808,BASF SE,2021-12-30 09:51,2032-07-17 00:00,null,null,null
PPNH309,10-1306848,39350,AVERY DENNISON CORPORATION,2021-12-30 10:10,2032-07-18 00:00,PPNH309 ,Yes ,11
PNAP299,10-1359360,674826,SIEMENS AG,2022-02-08 16:37,2032-07-19 00:00,PNAP299 ,Yes ,11
PQOC086,Orders,661603,SAIPEM SPA,2022-02-08 17:10,2032-07-20 00:00,null,No,null
PZNT024,10-1288417,686849,MARS INFORMATION SERVICES INC,2022-02-08 17:37,2032-07-21 00:00,PZNT024 ,Yes ,11
PSXB763,10-1307910,686849,MARS INFORMATION SERVICES INC,2022-02-08 17:54,2032-07-22 00:00,PSXB763 ,Yes ,11
PXBH109,10-1264016,10611,PPG INDUSTRIES EUROPE SARL,2022-01-03 07:39,2032-07-23 00:00,null,null,null
PLYS1092,10-1269365,39350,AVERY DENNISON CORPORATION,2022-01-03 07:54,2032-07-24 00:00,null,null,null
PQBS110,10-1342302,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:29,2032-07-25 00:00,null,null,null
PKHJ001,10-1295279,686417,SCR SIBELCO NV,2022-02-08 18:53,2032-07-26 00:00,PKHJ001 ,Yes ,11
PAMS2996,10-1331587,670409,DSM BUSINESS SERVICES BV,2022-01-03 09:11,2032-07-27 00:00,null,null,null
PSIN5567,10-1246815,686417,SCR SIBELCO NV,2022-01-03 09:43,2032-07-28 00:00,PSIN5567 ,No ,null
PABJ383,Orders,40978,SWIFT SC,2022-02-08 19:31,2032-07-29 00:00,PABJ383 ,No ,null
PEMY003,10-1266678,674826,SIEMENS AG,2022-01-03 10:38,2032-07-30 00:00,null,null,null
PLCJ5190,10-1203606,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 19:59,2032-07-31 00:00,PLCJ5190 ,Yes ,6
PHYD476,10-1318383,1908,AKZO NOBEL SOURCING BV,2022-02-08 20:18,2032-08-01 00:00,PHYD476 ,No ,null
PPCT075,10-1371931,684808,BASF SE,2022-04-02 15:35,2032-08-02 00:00,null,null,null
PPCT075,10-1371931,684808,BASF SE,2022-04-02 15:35,2032-08-03 00:00,null,null,null
PXTH074,10-1193792,684112,JAGUAR LAND ROVER LIMITED,2022-05-25 15:52,2032-08-04 00:00,null,No,null
PXTH074,10-1193792,684112,JAGUAR LAND ROVER LIMITED,2022-05-25 15:52,2032-08-05 00:00,null,No,null
PLAS163,10-1246992,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:25,2032-08-06 00:00,PLAS163 ,Yes ,6
PMDW095,10-1123694,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 06:06,2032-08-07 00:00,null,null,null
PLCY670,10-1235414,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 08:11,2032-08-08 00:00,PLCY670 ,No ,null
PAMS2921,10-1235568,686417,SCR SIBELCO NV,2022-02-08 08:13,2032-08-09 00:00,PAMS2921 ,Yes ,6
PTOJ071,10-1220998,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:10,2032-08-10 00:00,PTOJ071 ,Yes ,11
PSHA3654,10-1231733,23542,TRELLEBORG AB PUBL,2022-02-08 09:21,2032-08-11 00:00,PSHA3654 ,No ,null
PQGU009,10-1289637,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:26,2032-08-12 00:00,PQGU009 ,Yes ,6
PJYV025,10-1269065,687124,NOURYON CHEMICALS BV,2022-02-08 10:50,2032-08-13 00:00,PJYV025 ,Yes ,11
PCLE157,10-1324301,1908,AKZO NOBEL SOURCING BV,2022-02-08 10:54,2032-08-14 00:00,PCLE157 ,No ,null
PFLR078,10-1309575,40978,SWIFT SC,2022-02-08 10:57,2032-08-15 00:00,PFLR078 ,No ,null
PPNE020,10-1249490,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:10,2032-08-16 00:00,PPNE020 ,Yes ,11
PSIN3734,10-1186155,8045,DELL USA,2022-02-08 11:55,2032-08-17 00:00,PSIN3734 ,Yes ,11
PHYD418,Orders,40978,SWIFT SC,2022-02-08 12:12,2032-08-18 00:00,PHYD418 ,No ,null
PZAG748,10-1289353,40978,SWIFT SC,2022-02-08 12:17,2032-08-19 00:00,PZAG748 ,No ,null
PAHN014,10-1301421,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2022-02-08 12:32,2032-08-20 00:00,null,No,null
PQMZ106,10-1268084,9319,KUEHNE AND NAGEL MANAGEMENT AG,2022-02-08 14:00,2032-08-21 00:00,PQMZ106 ,Yes ,11
PWRO336,10-1310561,2346,3M UK PLC,2022-02-08 15:04,2032-08-22 00:00,PWRO336 ,Yes ,11
PSIA062,10-1336294,674826,SIEMENS AG,2022-02-08 15:13,2032-08-23 00:00,PSIA062 ,Yes ,11
PSHA2771,10-1363652,23542,TRELLEBORG AB PUBL,2022-02-08 15:27,2032-08-24 00:00,PSHA2771 ,Yes ,11
PEWR1001,10-1295627,9396,GIVAUDAN INTERNATIONAL SA,2021-12-30 09:02,2032-08-25 00:00,PEWR1001 ,No ,null
PMTY397,Others,1908,AKZO NOBEL SOURCING BV,2022-02-08 15:45,2032-08-26 00:00,PMTY397 ,No ,null
PJAI028,Orders,158,SAUDI ARABIAN AIRLINES,2022-02-14 05:23,2032-08-27 00:00,PJAI028 ,No ,null
PEWR1005,10-1317921,53849,AIRPORTHUB,2022-02-08 16:18,2032-08-28 00:00,PEWR1005 ,Yes ,11
SBHZ302,Orders,39398,MASTERCARD INTERNATIONAL,2021-12-30 10:30,2032-08-29 00:00,null,null,null
PONT101,10-1270804,670409,DSM BUSINESS SERVICES BV,2021-12-30 10:53,2032-08-30 00:00,PONT101 ,No ,null
PDNK069,Orders,53849,AIRPORTHUB,2022-02-08 18:00,2032-08-31 00:00,PDNK069 ,Yes ,11
SDEL2768,Orders,14359,MASTERCARD INTERNATIONAL,2022-01-03 07:58,2032-09-01 00:00,null,null,null
PBIO614,10-1246809,686417,SCR SIBELCO NV,2022-02-08 18:50,2032-09-02 00:00,PBIO614 ,Yes ,11
PBCN3224,10-1384761,686994,SONY ELECTRONICS   EUROPE,2022-02-08 20:11,2032-09-03 00:00,PBCN3224 ,No ,null
PJAI028,Orders,158,SAUDI ARABIAN AIRLINES,2022-02-14 05:23,2032-09-04 00:00,PJAI028 ,No ,null
PKHI538,10-1378614,9656,BUNDESREPUBLIK DEUTSCHLAND,2022-03-04 15:45,2032-09-05 00:00,PKHI538 ,Yes ,11
PKHI538,10-1378614,9656,BUNDESREPUBLIK DEUTSCHLAND,2022-03-04 15:45,2032-09-06 00:00,PKHI538 ,Yes ,11
PORD463,10-1386569,684628,TAKEDA PHARMACEUTICALS INT AG,2022-03-07 15:46,2032-09-07 00:00,PORD463 ,Yes ,6
PORD463,10-1386569,684628,TAKEDA PHARMACEUTICALS INT AG,2022-03-07 15:46,2032-09-08 00:00,PORD463 ,Yes ,6
PSCL1295,Orders,9922,RIO TINTO LTD,2022-03-10 15:49,2032-09-09 00:00,PSCL1295 ,No ,null
PPAR8945,10-1358590,684808,BASF SE,2022-04-16 15:43,2032-09-10 00:00,null,null,null
PLHR847,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-05-10 15:48,2032-09-11 00:00,null,No,null
PLHR847,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-05-10 15:48,2032-09-12 00:00,null,No,null
PHOU1006,10-1231676,23542,TRELLEBORG AB PUBL,2022-02-08 05:03,2032-09-13 00:00,PHOU1006 ,Yes ,11
PSGN828,10-1232243,1908,AKZO NOBEL SOURCING BV,2022-02-08 05:10,2032-09-14 00:00,PSGN828 ,No ,null
PMSP409,10-1181129,23542,TRELLEBORG AB PUBL,2022-02-08 05:36,2032-09-15 00:00,PMSP409 ,Yes ,11
PBER1749,10-1193295,53849,AIRPORTHUB,2022-02-08 06:17,2032-09-16 00:00,PBER1749 ,Yes ,11
PTLS1166,10-1240078,672782,SCHENKER AG,2022-02-08 06:57,2032-09-17 00:00,PTLS1166 ,Yes ,11
PCVN001,10-1212023,674826,SIEMENS AG,2022-02-08 07:27,2032-09-18 00:00,PCVN001 ,Yes ,11
PMEL1612,10-1180437,682318,MMG AUSTRALIA LIMITED,2022-02-08 07:58,2032-09-19 00:00,PMEL1612 ,No ,null
PHFE069,10-1238491,674826,SIEMENS AG,2022-02-08 08:44,2032-09-20 00:00,PHFE069 ,Yes ,11
PSFT019,10-1324262,23542,TRELLEBORG AB PUBL,2022-02-08 09:30,2032-09-21 00:00,PSFT019 ,Yes ,11
PKHI377,,9594,GLAXOSMITHKLINE SERVICES UNLIMITED,2022-02-08 09:41,2032-09-22 00:00,PKHI377 ,No ,null
PNUE454,10-1307367,672782,SCHENKER AG,2022-02-08 09:57,2032-09-23 00:00,null,No,null
PHKG3773,10-1315842,686996,SONY ELECTRONICS   ASIA PACIFIC,2022-02-08 10:14,2032-09-24 00:00,PHKG3773 ,No ,null
PPDK019,10-1326780,53849,AIRPORTHUB,2022-02-08 10:32,2032-09-25 00:00,PPDK019 ,Yes ,11
PVVO120,10-1191938,686849,MARS INFORMATION SERVICES INC,2022-02-08 10:51,2032-09-26 00:00,PVVO120 ,Yes ,11
PMEL1502,10-1283143,9922,RIO TINTO LTD,2022-02-08 11:45,2032-09-27 00:00,null,No,null
PATL2214,10-1247484,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 12:00,2032-09-28 00:00,PATL2214 ,Yes ,6
PMAN534,Orders,53849,AIRPORTHUB,2022-02-08 12:22,2032-09-29 00:00,PMAN534 ,Yes ,11
PYEG090,10-1354146,53849,AIRPORTHUB,2022-02-08 12:35,2032-09-30 00:00,PYEG090 ,Yes ,11
PKRK5799,10-1293036,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:53,2032-10-01 00:00,PKRK5799 ,Yes ,11
PCCS274,10-1332058,40978,SWIFT SC,2022-02-08 13:11,2032-10-02 00:00,PCCS274 ,No ,null
PJEV752,10-1284385,40978,SWIFT SC,2022-02-08 13:25,2032-10-03 00:00,PJEV752 ,No ,null
PPRG2256,10-1323772,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 14:30,2032-10-04 00:00,PPRG2256 ,Yes ,11
PAKL762,10-1279402,53849,AIRPORTHUB,2022-02-08 14:42,2032-10-05 00:00,PAKL762 ,Yes ,11
PAKL763,10-1279402,53849,AIRPORTHUB,2022-02-08 14:42,2032-10-06 00:00,PAKL763 ,Yes ,11
PBER1213,10-1289463,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-02-08 14:45,2032-10-07 00:00,PBER1213 ,Yes ,11
PTSA060,10-1267399,686849,MARS INFORMATION SERVICES INC,2022-02-08 14:45,2032-10-08 00:00,PTSA060 ,Yes ,11
PGRZ367,10-1341625,674826,SIEMENS AG,2022-02-08 14:58,2032-10-09 00:00,PGRZ367 ,Yes ,11
PRTM1288,10-1268934,687124,NOURYON CHEMICALS BV,2022-02-08 15:05,2032-10-10 00:00,PRTM1288 ,Yes ,11
PPRG2284,10-1360965,33852,CAP GEMINI SERVICE,2022-02-08 15:06,2032-10-11 00:00,PPRG2284 ,No ,null
PCGH154,10-1215503,9396,GIVAUDAN INTERNATIONAL SA,2021-12-30 09:06,2032-10-12 00:00,PCGH154 ,Yes ,11
PBLR1483,10-1292742,673996,SINGLE BUOY MOORINGS INC,2022-02-14 05:20,2032-10-13 00:00,PBLR1483 ,No ,null
PJMH048,10-1349432,674826,SIEMENS AG,2022-02-08 16:16,2032-10-14 00:00,PJMH048 ,Yes ,11
PMDT027,10-1246676,9594,GLAXOSMITHKLINE SERVICES UNLIMITED,2021-12-30 10:00,2032-10-15 00:00,PMDT027 ,Yes ,11
PCHC165,10-1360886,53849,AIRPORTHUB,2021-12-30 10:06,2032-10-16 00:00,PCHC165 ,Yes ,11
PVIE2180,10-1342710,674826,SIEMENS AG,2022-02-08 16:32,2032-10-17 00:00,PVIE2180 ,Yes ,11
PSOF644,10-1343660,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 16:52,2032-10-18 00:00,PSOF644 ,Yes ,11
PRUN213,10-1314339,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:53,2032-10-19 00:00,PRUN213 ,Yes ,11
PRBA018,10-1329957,40978,SWIFT SC,2022-02-08 17:00,2032-10-20 00:00,PRBA018 ,No ,null
PSWC003,10-1352243,684808,BASF SE,2021-12-30 10:52,2032-10-21 00:00,null,null,null
PNIT077,10-1272513,672782,SCHENKER AG,2022-02-08 17:09,2032-10-22 00:00,PNIT077 ,Yes ,11
PCGK279,10-1345380,684808,BASF SE,2021-12-30 11:05,2032-10-23 00:00,null,null,null
PLBA319,10-1216559,674826,SIEMENS AG,2022-02-08 17:48,2032-10-24 00:00,null,No,null
PDEL741,10-1189103,35504,SITA CORP. VOICE,2022-01-03 08:31,2032-10-25 00:00,PDEL741 ,Yes ,11
SBUE2763,10-1356911,39398,MASTERCARD INTERNATIONAL,2022-01-03 08:47,2032-10-26 00:00,null,null,null
PLUN263,10-1305962,1908,AKZO NOBEL SOURCING BV,2022-02-08 18:57,2032-10-27 00:00,null,No,null
PNQT214,10-1223492,674826,SIEMENS AG,2022-02-08 19:10,2032-10-28 00:00,null,No,null
PBER1797,10-1269054,687124,NOURYON CHEMICALS BV,2022-02-08 19:16,2032-10-29 00:00,PBER1797 ,Yes ,11
PGSE058,10-1245367,686417,SCR SIBELCO NV,2022-02-08 19:24,2032-10-30 00:00,PGSE058 ,Yes ,11
PMOW3103,10-1191944,686849,MARS INFORMATION SERVICES INC,2022-02-08 19:25,2032-10-31 00:00,PMOW3103 ,Yes ,11
PQAR266,10-1339341,670409,DSM BUSINESS SERVICES BV,2022-01-03 09:38,2032-11-01 00:00,null,null,null
PSIN5375,10-1265598,682990,JACOBS DOUWE EGBERTS,2022-01-03 10:19,2032-11-02 00:00,PSIN5375 ,No ,null
PTAO341,10-1344610,10524,MAERSK LINE AS,2022-01-03 10:46,2032-11-03 00:00,PTAO341 ,No ,null
PHKG3083,Orders,686492,ATOS INTERNATIONAL SAS,2022-02-08 20:16,2032-11-04 00:00,PHKG3083 ,Yes ,11
SMDE176,Backbone order,39398,MASTERCARD INTERNATIONAL,2022-01-27 01:29,2032-11-05 00:00,null,null,null
PJKT1297,10-1345539,10524,MAERSK LINE AS,2022-01-27 01:35,2032-11-06 00:00,null,No,null
PSVQ652,10-1362818,684808,BASF SE,2022-01-27 01:37,2032-11-07 00:00,null,null,null
PPDX206,0,684808,BASF SE,2022-02-14 05:26,2032-11-08 00:00,null,null,null
PBLR1483,10-1292742,673996,SINGLE BUOY MOORINGS INC,2022-02-14 05:20,2032-11-09 00:00,PBLR1483 ,No ,null
PPDX206,0,684808,BASF SE,2022-02-14 05:26,2032-11-10 00:00,null,null,null
PDEL1073,Orders,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2022-03-10 15:50,2032-11-11 00:00,PDEL1073 ,Yes ,11
PDEL1073,Orders,6485,MINISTRY OF FOREIGN AFFAIRS AND TRA,2022-03-10 15:50,2032-11-12 00:00,PDEL1073 ,Yes ,11
SALA412,Orders,14359,MASTERCARD INTERNATIONAL,2022-03-26 16:36,2032-11-13 00:00,null,null,null
SALA412,Orders,14359,MASTERCARD INTERNATIONAL,2022-03-26 16:36,2032-11-14 00:00,null,null,null
PCAI1841,10-1363239,40978,SWIFT SC,2022-03-30 15:55,2032-11-15 00:00,PCAI1841 ,No ,null
PCAI1841,10-1363239,40978,SWIFT SC,2022-03-30 15:55,2032-11-16 00:00,PCAI1841 ,No ,null
PSJC321,10-1279536,33852,CAP GEMINI SERVICE,2022-04-13 15:48,2032-11-17 00:00,null,null,null
PSJC321,10-1279536,33852,CAP GEMINI SERVICE,2022-04-13 15:48,2032-11-18 00:00,null,null,null
PYYT045,10-1376084,7294,EQUINOR ASA,2022-05-30 16:03,2032-11-19 00:00,null,null,null
PYYT045,10-1376084,7294,EQUINOR ASA,2022-05-30 16:03,2032-11-20 00:00,null,null,null
PKUA041,10-1374179,684808,BASF SE,2022-06-11 15:40,2032-11-21 00:00,null,null,null
PKUA041,10-1374179,684808,BASF SE,2022-06-11 15:40,2032-11-22 00:00,null,null,null
PAUH302,10-1276907,661603,SAIPEM SPA,2022-02-08 05:08,2032-11-23 00:00,null,No,null
PBOS917,10-1181166,23542,TRELLEBORG AB PUBL,2022-02-08 05:26,2032-11-24 00:00,PBOS917 ,Yes ,11
PSGN827,10-1232243,1908,AKZO NOBEL SOURCING BV,2022-02-08 05:46,2032-11-25 00:00,PSGN827 ,No ,null
PJOI034,Orders,10524,MAERSK LINE AS,2022-02-15 15:49,2032-11-26 00:00,null,No,null
PBUD1916,10-1231725,23542,TRELLEBORG AB PUBL,2022-02-08 05:56,2032-11-27 00:00,PBUD1916 ,Yes ,11
PURO643,10-1248110,1908,AKZO NOBEL SOURCING BV,2022-02-08 07:02,2032-11-28 00:00,null,No,null
PLHR2383,10-1176063,686849,MARS INFORMATION SERVICES INC,2022-02-08 07:17,2032-11-29 00:00,PLHR2383 ,Yes ,11
PPAR9245,10-1266213,40978,SWIFT SC,2022-02-08 07:22,2032-11-30 00:00,PPAR9245 ,No ,null
PSPL711,10-1246389,686492,ATOS INTERNATIONAL SAS,2022-02-08 08:09,2032-12-01 00:00,PSPL711 ,Yes ,11
PAMS2922,10-1235569,686417,SCR SIBELCO NV,2022-02-08 08:13,2032-12-02 00:00,PAMS2922 ,Yes ,6
PMIA1019,10-1234064,686849,MARS INFORMATION SERVICES INC,2022-02-08 08:48,2032-12-03 00:00,PMIA1019 ,Yes ,11
PSEL1883,10-1227384,686849,MARS INFORMATION SERVICES INC,2022-02-08 09:18,2032-12-04 00:00,PSEL1883 ,Yes ,11
PHGH289,10-1367036,684808,BASF SE,2022-05-31 16:04,2032-12-05 00:00,null,null,null
PGRB034,10-1248862,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 09:27,2032-12-06 00:00,PGRB034 ,Yes ,6
PTYO2771,10-1125007,686993,SONY GLOBAL SOLUTIONS INC,2022-02-08 09:28,2032-12-07 00:00,null,No,null
PSMF048,10-1288337,686849,MARS INFORMATION SERVICES INC,2022-02-08 10:21,2032-12-08 00:00,PSMF048 ,Yes ,11
PMCQ065,10-1246934,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 10:40,2032-12-09 00:00,PMCQ065 ,Yes ,6
PMAD5775,10-1273770,686492,ATOS INTERNATIONAL SAS,2022-02-08 10:50,2032-12-10 00:00,PMAD5775 ,Yes ,11
PMAD5824,10-1232050,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:19,2032-12-11 00:00,PMAD5824 ,Yes ,11
PANR1253,10-1328265,9922,RIO TINTO LTD,2022-02-08 12:37,2032-12-12 00:00,PANR1253 ,No ,null
PPNQ590,10-1295255,687124,NOURYON CHEMICALS BV,2022-02-08 12:54,2032-12-13 00:00,PPNQ590 ,Yes ,11
PDMM227,10-1314554,1908,AKZO NOBEL SOURCING BV,2022-02-08 13:50,2032-12-14 00:00,PDMM227 ,No ,null
PLOS855,10-1423088,680918,HEINEKEN INTERNATIONAL BV,2022-05-21 15:48,2032-12-15 00:00,null,No,null
PZSB035,10-1333037,1908,AKZO NOBEL SOURCING BV,2022-02-08 14:01,2032-12-16 00:00,PZSB035 ,No ,null
PCEK037,10-1191902,686849,MARS INFORMATION SERVICES INC,2022-02-08 14:22,2032-12-17 00:00,PCEK037 ,Yes ,11
PFRA4097,10-1362076,53849,AIRPORTHUB,2022-02-08 15:27,2032-12-18 00:00,PFRA4097 ,Yes ,11
PMES047,10-1341791,10524,MAERSK LINE AS,2021-12-30 09:45,2032-12-19 00:00,null,No,null
PTLL317,10-1228973,1908,AKZO NOBEL SOURCING BV,2022-02-08 16:12,2032-12-20 00:00,PTLL317 ,No ,null
PIAD1687,10-1324051,686997,SONY ELECTRONICS   AMERICAS,2022-02-08 16:28,2032-12-21 00:00,PIAD1687 ,Yes ,11
PKDF011,10-1359337,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 16:30,2032-12-22 00:00,PKDF011 ,Yes ,11
PPRG2244,10-1280018,39350,AVERY DENNISON CORPORATION,2021-12-30 10:20,2032-12-23 00:00,PPRG2244 ,Yes ,11
PZMY011,10-1297938,687124,NOURYON CHEMICALS BV,2022-02-08 16:42,2032-12-24 00:00,PZMY011 ,Yes ,11
PFUK244,10-1360895,53849,AIRPORTHUB,2021-12-30 10:33,2032-12-25 00:00,null,null,null
PSHA3760,10-1314705,674826,SIEMENS AG,2022-02-08 17:29,2032-12-26 00:00,PSHA3760 ,Yes ,11
POSR101,10-1357746,674826,SIEMENS AG,2022-02-08 17:42,2032-12-27 00:00,POSR101 ,Yes ,11
PCZX080,10-1161690,670409,DSM BUSINESS SERVICES BV,2021-12-30 12:19,2032-12-28 00:00,PCZX080 ,No ,null
PCPT610,10-1304942,680264,AURECON AUSTRALASIA PTY LTD,2021-12-30 12:22,2032-12-29 00:00,null,No,null
PADJ026,10-1308670,40978,SWIFT SC,2022-02-08 18:11,2032-12-30 00:00,PADJ026 ,No ,null
PCAN1024,10-1314822,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 18:12,2032-12-31 00:00,PCAN1024 ,Yes ,6
PDEL2210,Orders,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 18:28,2033-01-01 00:00,PDEL2210 ,No ,null
PBOG1497,Internal Order,686997,SONY ELECTRONICS   AMERICAS,2022-02-08 18:40,2033-01-02 00:00,PBOG1497 ,No ,null
PBRQ173,10-1359466,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 18:50,2033-01-03 00:00,PBRQ173 ,No ,null
PMID035,10-1300883,10524,MAERSK LINE AS,2022-01-03 09:05,2033-01-04 00:00,null,No,null
PACY016,10-1339721,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 19:10,2033-01-05 00:00,PACY016 ,Yes ,6
PIEV858,10-1328859,25574,EUROPEAN COMMISSION CCNCSI,2022-01-03 09:14,2033-01-06 00:00,PIEV858 ,No ,null
PXDN105,10-1305095,9319,KUEHNE AND NAGEL MANAGEMENT AG,2022-01-03 09:30,2033-01-07 00:00,null,null,null
PMIV005,10-1355968,677992,AMCOR GROUP GMBH,2022-02-08 19:31,2033-01-08 00:00,null,No,null
PQXZ016,10-1344050,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 10:48,2033-01-09 00:00,null,null,null
PSTR934,10-1263249,686492,ATOS INTERNATIONAL SAS,2022-02-08 20:09,2033-01-10 00:00,PSTR934 ,Yes ,11
PBUE2853,Orders,9396,GIVAUDAN INTERNATIONAL SA,2022-01-27 01:20,2033-01-11 00:00,PBUE2853 ,No ,null
SGYE216,Orders,39398,MASTERCARD INTERNATIONAL,2022-01-27 01:24,2033-01-12 00:00,null,null,null
PJOI034,Orders,10524,MAERSK LINE AS,2022-02-15 15:49,2033-01-13 00:00,null,No,null
PJOI034,Orders,10524,MAERSK LINE AS,2022-02-15 15:49,2033-01-14 00:00,null,No,null
PALG452,Orders,53849,AIRPORTHUB,2022-03-24 16:47,2033-01-15 00:00,PALG452 ,Yes ,11
PALG452,Orders,53849,AIRPORTHUB,2022-03-24 16:47,2033-01-16 00:00,PALG452 ,Yes ,11
PHGH321,10-1374658,691684,PHILIPS DOMESTIC APPLIANCES NEDERLA,2022-04-29 15:54,2033-01-17 00:00,null,null,null
PGMP042,10-1365655,684808,BASF SE,2022-04-29 15:55,2033-01-18 00:00,null,null,null
PHGH321,10-1374658,691684,PHILIPS DOMESTIC APPLIANCES NEDERLA,2022-04-29 15:54,2033-01-19 00:00,null,null,null
PGMP042,10-1365655,684808,BASF SE,2022-04-29 15:55,2033-01-20 00:00,null,null,null
PAEP156,Orders,53849,AIRPORTHUB,2022-05-19 15:53,2033-01-21 00:00,null,null,null
PLOS855,10-1423088,680918,HEINEKEN INTERNATIONAL BV,2022-05-21 15:48,2033-01-22 00:00,null,No,null
PLOS855,10-1423088,680918,HEINEKEN INTERNATIONAL BV,2022-05-21 15:48,2033-01-23 00:00,null,No,null
PHGH289,10-1367036,684808,BASF SE,2022-05-31 16:04,2033-01-24 00:00,null,null,null
PHGH289,10-1367036,684808,BASF SE,2022-05-31 16:04,2033-01-25 00:00,null,null,null
PBUH1304,10-1288109,40978,SWIFT SC,2022-02-08 05:16,2033-01-26 00:00,PBUH1304 ,No ,null
PSYD3106,10-1220990,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:52,2033-01-27 00:00,PSYD3106 ,Yes ,6
POSL1133,10-1223050,23542,TRELLEBORG AB PUBL,2022-02-08 06:20,2033-01-28 00:00,POSL1133 ,Yes ,11
PPER728,10-1280696,1908,AKZO NOBEL SOURCING BV,2022-02-08 06:20,2033-01-29 00:00,PPER728 ,No ,null
PAKL768,,680264,AURECON AUSTRALASIA PTY LTD,2022-02-08 07:14,2033-01-30 00:00,PAKL768 ,Yes ,11
